ph,turbidity,dissolved_oxygen,temperature,rainfall,humidity,population_density,sanitation_index,bacterial_count,ecoli_count,chlorine_level,water_source,region_type,season,previous_cases,disease_risk,waterborne_disease
5.84,33.55,4.31,34.36,425.28,79.72,19367.0,18.67,111.0,105.0,0.111,River,Rural,Monsoon,54,High,E. coli Infection
8.4,22.73,2.86,36.18,339.83,77.93,9421.0,31.17,299.0,117.0,0.223,Pond,Hilly,Monsoon,49,High,E. coli Infection
7.03,11.83,7.39,32.24,197.4,76.52,1523.0,47.1,538.0,41.0,0.597,River,Semi-Urban,Spring,9,Medium,Diarrhea
6.53,1.06,8.29,16.32,72.89,41.44,451.0,77.98,25.0,4.0,1.234,Groundwater,Urban,Winter,3,Low,No Disease - Water is Safe
6.9,4.65,9.44,24.04,4.1,55.53,433.0,84.23,2.0,29.0,1.922,Groundwater,Semi-Urban,Winter,2,Low,Safe for Consumption
7.17,1.28,8.49,23.39,56.87,43.32,401.0,80.89,148.0,10.0,1.402,Tap,Semi-Urban,Spring,3,Low,No Disease - Water is Safe
7.45,1.43,9.1,19.9,7.5,57.53,234.0,72.84,67.0,2.0,1.472,Lake,Semi-Urban,Spring,1,Low,Safe for Consumption
7.13,13.48,6.71,29.62,173.94,42.02,892.0,48.38,401.0,54.0,0.465,River,Semi-Urban,Spring,21,Medium,Hepatitis A
6.96,1.37,8.23,22.4,95.4,58.43,618.0,76.96,250.0,1.0,1.48,Tap,Urban,Spring,2,Low,Safe for Consumption
6.77,4.9,8.18,22.79,127.91,62.63,257.0,86.79,26.0,16.0,1.37,Groundwater,Semi-Urban,Winter,5,Low,Safe for Consumption
6.56,16.38,5.86,29.52,149.49,70.98,914.0,61.95,412.0,37.0,0.42,River,Coastal,Spring,23,Medium,Hepatitis A
6.87,1.37,9.99,25.65,51.2,78.82,420.0,80.01,2.0,2.0,1.287,Tap,Urban,Winter,2,Low,Safe for Consumption
7.05,0.83,8.93,24.97,59.76,53.82,2422.0,98.74,126.0,3.0,1.423,Tap,Urban,Spring,4,Low,Safe for Consumption
7.9,15.37,6.36,29.68,160.97,45.89,3288.0,65.34,505.0,56.0,0.534,Lake,Coastal,Summer,12,Medium,Giardiasis
8.24,47.08,3.53,33.3,201.34,67.29,2208.0,32.37,1895.0,67.0,0.202,Well,Hilly,Monsoon,53,High,Dysentery
7.07,4.08,8.16,20.85,12.85,52.66,1316.0,87.75,40.0,2.0,1.173,Tap,Urban,Spring,3,Low,No Disease - Water is Safe
7.45,22.4,4.97,29.08,143.84,68.02,870.0,42.38,516.0,51.0,0.383,Well,Rural,Summer,14,Medium,Typhoid
6.8,8.31,6.0,31.1,97.53,54.18,1260.0,35.74,382.0,65.0,0.693,River,Coastal,Summer,18,Medium,Hepatitis A
6.91,9.16,6.24,30.79,103.03,95.34,1542.0,56.61,410.0,44.0,0.611,Well,Coastal,Summer,13,Medium,Typhoid
6.2,69.79,3.1,38.2,367.91,79.95,3759.0,31.33,1656.0,125.0,0.165,Pond,Rural,Monsoon,39,High,Cryptosporidiosis
6.36,9.56,6.44,28.18,238.74,67.14,106.0,49.86,325.0,52.0,0.642,River,Rural,Summer,18,Medium,Hepatitis A
6.83,1.24,8.24,16.49,9.73,56.03,133.0,78.12,19.0,10.0,1.093,Tap,Semi-Urban,Spring,2,Low,Safe for Consumption
6.76,6.16,6.27,26.44,206.63,66.92,1978.0,38.71,334.0,59.0,0.973,Lake,Rural,Summer,19,Medium,Diarrhea
7.68,6.8,6.35,27.67,92.68,53.34,50.0,41.42,297.0,45.0,0.685,Well,Rural,Summer,16,Medium,Giardiasis
5.18,15.96,6.19,25.64,243.76,44.81,4032.0,52.65,319.0,32.0,0.779,Well,Semi-Urban,Summer,26,Medium,Hepatitis A
8.94,33.38,2.23,33.59,730.71,89.85,2294.0,32.48,1678.0,148.0,0.03,Pond,Hilly,Monsoon,38,High,Dysentery
8.03,11.84,5.18,32.41,175.11,64.42,361.0,56.27,375.0,34.0,0.386,Lake,Semi-Urban,Spring,17,Medium,Hepatitis A
6.01,96.1,3.63,37.88,1000.0,86.11,2306.0,42.54,1008.0,88.0,0.159,Pond,Rural,Summer,55,High,Cholera
7.19,5.65,5.92,18.94,160.25,72.3,1115.0,50.24,422.0,29.0,0.877,River,Coastal,Summer,22,Medium,Typhoid
6.04,43.78,2.85,32.2,333.53,77.73,2203.0,38.59,1877.0,176.0,0.231,Pond,Rural,Summer,53,High,Hepatitis E
5.94,29.42,4.63,31.71,366.92,96.43,4979.0,23.24,2091.0,146.0,0.167,Well,Rural,Monsoon,50,High,Hepatitis E
6.68,11.2,6.28,25.12,168.17,82.46,2275.0,70.56,475.0,58.0,0.821,Well,Rural,Summer,15,Medium,Giardiasis
7.21,1.63,7.99,22.1,76.56,42.83,446.0,69.71,37.0,0.0,1.052,Tap,Semi-Urban,Spring,4,Low,Safe for Consumption
6.21,10.74,5.21,22.58,126.54,64.39,522.0,62.52,373.0,31.0,0.951,River,Rural,Summer,23,Medium,Hepatitis A
7.23,0.54,8.22,15.6,40.83,64.68,1617.0,75.74,70.0,3.0,1.495,Groundwater,Urban,Winter,6,Low,Safe for Consumption
8.44,9.62,6.3,32.27,212.59,64.99,933.0,61.41,236.0,4.0,1.202,River,Semi-Urban,Summer,14,Medium,Hepatitis A
7.19,2.39,7.26,17.15,12.3,43.62,193.0,71.21,7.0,1.0,1.939,Tap,Semi-Urban,Spring,3,Low,Safe for Consumption
7.01,14.35,9.23,22.35,44.01,64.08,895.0,82.18,186.0,1.0,0.924,Tap,Semi-Urban,Winter,3,Low,Safe for Consumption
5.46,48.99,2.4,34.15,764.87,92.8,6260.0,37.58,2003.0,140.0,0.314,River,Coastal,Monsoon,44,High,Hepatitis E
7.34,0.64,7.63,23.58,9.63,61.47,479.0,73.66,13.0,4.0,1.659,Lake,Urban,Winter,2,Low,No Disease - Water is Safe
6.47,13.42,6.32,28.3,105.53,74.63,779.0,30.08,291.0,42.0,0.698,Well,Rural,Summer,20,Medium,Hepatitis A
7.33,4.75,9.64,22.69,6.14,46.64,395.0,66.37,142.0,2.0,1.42,Groundwater,Urban,Spring,3,Low,Safe for Consumption
7.48,0.79,9.08,20.64,35.42,47.32,251.0,74.96,57.0,4.0,1.529,Groundwater,Semi-Urban,Spring,4,Low,No Disease - Water is Safe
7.07,0.28,8.5,21.3,59.18,34.7,208.0,71.46,119.0,5.0,1.974,Tap,Urban,Winter,2,Low,No Disease - Water is Safe
7.11,2.58,7.32,18.1,78.72,48.35,1004.0,64.88,99.0,18.0,1.436,Lake,Semi-Urban,Winter,2,Low,No Disease - Water is Safe
7.84,3.41,9.12,21.93,17.31,50.17,1077.0,75.8,40.0,11.0,1.431,Tap,Urban,Winter,3,Low,No Disease - Water is Safe
7.21,0.04,6.83,21.18,9.74,50.43,50.0,74.49,195.0,18.0,1.64,Lake,Semi-Urban,Spring,2,Low,No Disease - Water is Safe
8.5,85.64,2.85,35.05,247.62,85.07,6228.0,47.54,1919.0,100.0,0.133,Pond,Hilly,Monsoon,51,High,Hepatitis E
5.68,72.37,4.42,29.75,176.13,71.12,5733.0,45.98,1130.0,188.0,0.095,Pond,Rural,Monsoon,48,High,E. coli Infection
7.71,17.2,5.76,22.74,165.67,70.95,610.0,51.05,394.0,27.0,0.857,Well,Rural,Summer,11,Medium,Typhoid
6.12,46.22,2.91,36.56,353.31,79.02,1422.0,36.16,1174.0,169.0,0.226,Pond,Hilly,Monsoon,47,High,Dysentery
7.43,6.13,8.59,16.58,5.21,67.88,115.0,81.75,4.0,2.0,1.786,Groundwater,Semi-Urban,Spring,1,Low,Safe for Consumption
7.8,0.22,9.32,20.79,75.99,39.57,50.0,78.37,113.0,0.0,2.564,Tap,Semi-Urban,Winter,4,Low,No Disease - Water is Safe
5.8,15.23,8.2,32.31,121.76,78.77,536.0,67.6,361.0,8.0,0.966,Lake,Coastal,Summer,22,Medium,Diarrhea
5.21,41.94,4.01,37.27,192.43,87.24,3433.0,18.29,1646.0,211.0,0.215,Pond,Rural,Monsoon,59,High,Cholera
4.92,29.27,2.63,31.39,494.03,75.96,6256.0,32.92,1192.0,195.0,0.176,Well,Rural,Monsoon,41,High,Cholera
5.47,98.22,4.04,33.95,302.43,79.75,5487.0,34.23,1554.0,206.0,0.19,Well,Rural,Monsoon,49,High,Cryptosporidiosis
7.47,2.99,7.85,27.0,47.54,62.49,440.0,75.64,161.0,16.0,1.47,Tap,Urban,Winter,2,Low,No Disease - Water is Safe
6.92,10.87,8.24,24.26,131.67,70.66,4679.0,44.65,434.0,3.0,1.137,River,Rural,Summer,24,Medium,Giardiasis
7.19,10.72,6.32,31.49,105.65,46.78,1283.0,54.42,353.0,50.0,1.092,Lake,Rural,Summer,13,Medium,Typhoid
7.15,1.55,8.18,20.05,11.21,45.32,893.0,87.1,39.0,19.0,1.92,Groundwater,Urban,Winter,2,Low,Safe for Consumption
6.0,12.01,6.29,23.09,137.17,86.43,1072.0,52.26,365.0,64.0,0.576,River,Rural,Summer,17,Medium,Giardiasis
5.51,189.41,3.76,34.32,337.31,97.69,2801.0,26.51,1319.0,186.0,0.047,Well,Hilly,Monsoon,51,High,Cholera
9.9,58.81,2.81,34.07,234.23,77.83,6948.0,27.18,2257.0,232.0,0.172,River,Hilly,Monsoon,64,High,Cholera
8.12,0.58,8.23,20.61,54.13,33.57,1611.0,80.72,76.0,14.0,1.163,Lake,Semi-Urban,Spring,4,Low,No Disease - Water is Safe
6.89,13.84,6.77,29.24,165.56,49.55,1521.0,40.21,461.0,1.0,0.82,Lake,Rural,Summer,21,Medium,Giardiasis
6.33,13.84,5.13,24.77,119.87,78.07,5859.0,48.45,431.0,25.0,0.216,River,Coastal,Summer,8,Medium,Hepatitis A
7.37,11.05,5.98,20.58,195.42,69.03,1211.0,73.76,536.0,77.0,0.669,Well,Semi-Urban,Summer,14,Medium,Giardiasis
7.58,10.44,6.07,26.05,180.88,69.76,221.0,62.58,467.0,22.0,0.727,Well,Rural,Summer,16,Medium,Hepatitis A
7.36,3.66,8.44,21.79,29.29,73.18,449.0,84.42,127.0,13.0,1.415,Groundwater,Urban,Spring,1,Low,Safe for Consumption
7.98,17.4,5.13,23.47,124.48,52.65,2187.0,50.58,433.0,40.0,0.751,River,Rural,Spring,22,Medium,Diarrhea
6.96,6.15,8.32,22.76,26.65,47.98,312.0,76.24,72.0,12.0,1.558,Groundwater,Semi-Urban,Spring,5,Low,No Disease - Water is Safe
8.65,28.55,4.81,38.49,294.31,73.42,2028.0,23.0,1734.0,167.0,0.267,River,Rural,Monsoon,67,High,Hepatitis E
7.08,2.54,8.41,18.97,136.41,51.0,608.0,80.98,5.0,0.0,1.695,Groundwater,Urban,Spring,1,Low,No Disease - Water is Safe
6.32,10.44,6.99,27.61,117.73,55.44,4662.0,45.44,335.0,51.0,0.788,Well,Coastal,Summer,12,Medium,Hepatitis A
7.93,3.64,6.69,29.78,245.58,92.63,2094.0,56.66,300.0,47.0,0.046,River,Semi-Urban,Summer,14,Medium,Diarrhea
9.05,39.96,3.31,31.93,203.23,87.66,2503.0,28.63,861.0,94.0,0.071,Pond,Coastal,Summer,41,High,Cryptosporidiosis
8.67,58.29,3.45,34.41,291.89,77.58,1419.0,39.07,1766.0,234.0,0.079,River,Rural,Monsoon,53,High,Dysentery
7.85,16.13,6.37,28.64,162.47,80.11,2456.0,49.95,236.0,56.0,0.692,Well,Semi-Urban,Summer,19,Medium,Giardiasis
7.14,13.89,6.27,30.35,192.47,59.03,1129.0,61.07,421.0,37.0,0.655,Lake,Rural,Spring,16,Medium,Typhoid
7.04,4.53,8.62,31.23,41.23,68.6,112.0,75.14,72.0,2.0,1.196,Lake,Semi-Urban,Winter,2,Low,Safe for Consumption
6.99,0.9,8.61,21.9,116.19,47.48,296.0,74.33,155.0,4.0,1.782,Tap,Urban,Spring,3,Low,Safe for Consumption
7.38,16.29,6.03,23.16,177.13,64.54,1661.0,43.91,442.0,19.0,0.618,Well,Coastal,Summer,19,Medium,Typhoid
9.08,28.7,5.03,31.76,479.21,75.86,3407.0,24.13,1281.0,185.0,0.318,Pond,Hilly,Monsoon,49,High,Hepatitis E
6.97,10.24,6.13,32.89,119.61,60.94,1217.0,51.83,364.0,22.0,0.41,River,Semi-Urban,Spring,22,Medium,Giardiasis
7.61,1.44,8.18,27.06,43.58,34.8,1164.0,87.39,67.0,3.0,1.335,Lake,Urban,Spring,3,Low,No Disease - Water is Safe
7.56,0.16,9.35,20.81,90.57,79.66,335.0,100.0,71.0,4.0,1.595,Tap,Semi-Urban,Winter,1,Low,Safe for Consumption
7.97,16.43,7.08,31.19,218.66,69.55,1325.0,45.72,606.0,42.0,1.032,Lake,Semi-Urban,Summer,24,Medium,Hepatitis A
7.59,0.31,10.58,30.87,131.32,49.1,371.0,87.66,17.0,2.0,2.08,Tap,Urban,Spring,5,Low,No Disease - Water is Safe
7.64,20.76,5.56,25.47,187.77,89.18,2657.0,67.77,518.0,49.0,0.6,Well,Semi-Urban,Summer,17,Medium,Diarrhea
6.97,0.48,8.49,22.33,51.21,54.37,1395.0,71.14,55.0,9.0,1.134,Lake,Semi-Urban,Winter,1,Low,No Disease - Water is Safe
7.65,0.19,8.87,25.52,0.32,59.43,152.0,73.6,83.0,4.0,2.03,Tap,Semi-Urban,Spring,3,Low,No Disease - Water is Safe
6.16,8.21,5.76,35.29,87.71,68.54,4266.0,52.43,357.0,32.0,0.328,Well,Semi-Urban,Spring,17,Medium,Giardiasis
7.02,1.19,8.67,16.41,0.44,62.88,127.0,80.27,471.0,6.0,1.711,Tap,Urban,Winter,3,Low,Safe for Consumption
5.92,73.95,2.84,37.53,319.09,77.92,4485.0,21.62,1989.0,169.0,0.107,Pond,Hilly,Summer,57,High,Dysentery
7.77,9.01,5.01,29.01,126.98,70.72,495.0,48.3,303.0,60.0,0.506,Well,Semi-Urban,Summer,18,Medium,Hepatitis A
6.65,0.64,8.54,22.94,41.73,47.41,434.0,81.45,36.0,2.0,1.667,Tap,Urban,Winter,3,Low,No Disease - Water is Safe
6.49,11.15,5.61,24.56,92.6,81.59,5427.0,55.44,457.0,60.0,0.874,River,Semi-Urban,Summer,16,Medium,Giardiasis
6.99,2.21,9.11,27.74,45.96,33.83,2453.0,85.13,182.0,19.0,1.68,Groundwater,Urban,Winter,2,Low,No Disease - Water is Safe
7.43,15.42,6.62,29.6,153.51,65.07,1904.0,45.05,420.0,62.0,0.269,River,Coastal,Summer,19,Medium,Typhoid
6.91,13.31,6.2,30.96,146.86,65.27,133.0,30.33,346.0,56.0,1.107,Lake,Semi-Urban,Summer,25,Medium,Hepatitis A
6.02,35.51,3.34,34.82,404.07,83.85,1124.0,18.24,1788.0,153.0,0.273,Well,Rural,Monsoon,34,High,Cryptosporidiosis
6.95,0.64,7.72,24.07,48.45,60.45,451.0,81.37,33.0,5.0,1.38,Tap,Urban,Winter,4,Low,Safe for Consumption
7.39,12.18,5.75,36.58,174.97,66.58,2301.0,53.4,412.0,11.0,0.329,River,Semi-Urban,Spring,18,Medium,Diarrhea
7.51,0.93,7.29,23.25,119.63,64.8,50.0,80.36,12.0,2.0,1.746,Tap,Urban,Winter,1,Low,Safe for Consumption
6.28,7.49,6.43,26.4,146.78,68.2,1410.0,53.93,341.0,48.0,0.821,River,Semi-Urban,Summer,19,Medium,Hepatitis A
8.77,45.62,3.26,34.19,258.72,86.89,7426.0,29.13,1857.0,140.0,0.094,Pond,Hilly,Monsoon,42,High,E. coli Infection
6.68,10.86,6.44,33.94,125.78,78.92,1507.0,61.69,489.0,65.0,0.655,Lake,Semi-Urban,Summer,24,Medium,Typhoid
7.1,0.17,6.98,17.03,16.04,54.93,1035.0,79.82,31.0,21.0,1.592,Groundwater,Semi-Urban,Winter,3,Low,Safe for Consumption
6.93,5.84,6.23,32.5,157.9,62.82,2023.0,64.56,399.0,54.0,0.55,River,Coastal,Summer,16,Medium,Typhoid
6.9,0.68,9.4,21.47,70.69,57.2,50.0,82.06,80.0,3.0,1.487,Groundwater,Semi-Urban,Spring,4,Low,No Disease - Water is Safe
6.03,66.45,2.24,37.09,445.81,90.22,4317.0,47.74,1878.0,187.0,0.176,River,Coastal,Summer,43,High,Cholera
5.69,34.88,3.17,38.09,623.16,92.48,9454.0,16.21,1653.0,148.0,0.188,River,Coastal,Monsoon,62,High,Hepatitis E
6.71,14.23,6.26,24.31,99.5,79.43,2329.0,58.75,247.0,26.0,0.625,River,Rural,Summer,16,Medium,Giardiasis
7.44,3.7,9.59,20.82,51.68,62.73,193.0,82.3,46.0,7.0,0.857,Groundwater,Semi-Urban,Spring,8,Low,Safe for Consumption
9.12,23.35,3.71,36.13,152.99,82.13,15999.0,15.73,1319.0,191.0,0.046,Pond,Rural,Monsoon,62,High,Cryptosporidiosis
7.03,3.6,7.46,24.86,0.32,67.55,92.0,74.13,13.0,4.0,1.233,Groundwater,Urban,Spring,2,Low,No Disease - Water is Safe
5.47,95.99,4.64,40.11,607.47,81.24,3472.0,21.18,2009.0,74.0,0.232,Well,Hilly,Monsoon,54,High,Dysentery
7.18,11.44,6.57,29.27,157.15,96.12,398.0,46.29,341.0,32.0,0.778,Lake,Coastal,Summer,20,Medium,Diarrhea
8.93,71.89,4.09,33.98,229.47,84.42,4621.0,36.37,1525.0,185.0,0.089,Pond,Hilly,Summer,49,High,E. coli Infection
7.78,0.77,6.49,22.13,43.59,60.51,1346.0,86.56,48.0,4.0,1.086,Lake,Urban,Spring,1,Low,Safe for Consumption
7.23,15.56,5.35,25.44,122.25,61.08,2996.0,62.13,355.0,59.0,1.005,Well,Rural,Spring,21,Medium,Diarrhea
7.41,11.15,6.59,34.46,157.2,71.53,2629.0,56.34,465.0,51.0,0.576,River,Rural,Summer,24,Medium,Giardiasis
7.24,3.47,8.39,19.32,29.88,53.73,209.0,78.11,48.0,7.0,1.549,Lake,Urban,Spring,2,Low,Safe for Consumption
6.33,5.09,6.45,23.05,110.14,54.04,50.0,59.67,380.0,50.0,0.907,Well,Semi-Urban,Spring,18,Medium,Hepatitis A
9.68,24.54,3.62,36.45,338.49,77.94,3564.0,31.7,1389.0,92.0,0.175,River,Rural,Summer,44,High,Cryptosporidiosis
7.32,0.73,8.52,18.76,100.71,47.37,387.0,82.57,111.0,2.0,1.589,Tap,Semi-Urban,Spring,0,Low,No Disease - Water is Safe
6.72,7.98,6.41,31.35,113.27,56.09,1583.0,61.6,565.0,42.0,0.811,Well,Rural,Summer,23,Medium,Hepatitis A
6.99,0.56,7.8,20.09,23.13,51.69,276.0,84.34,127.0,7.0,1.666,Groundwater,Semi-Urban,Winter,2,Low,Safe for Consumption
6.97,8.79,6.92,18.62,100.07,88.68,2514.0,59.63,465.0,47.0,0.662,Lake,Rural,Summer,18,Medium,Diarrhea
6.8,0.8,8.2,26.51,4.3,65.68,371.0,89.61,121.0,4.0,1.427,Tap,Semi-Urban,Spring,2,Low,No Disease - Water is Safe
6.72,14.45,4.33,30.41,120.54,64.94,639.0,52.32,553.0,32.0,0.635,Lake,Coastal,Summer,27,Medium,Hepatitis A
6.79,2.27,9.16,19.89,36.75,58.55,240.0,76.97,109.0,1.0,1.514,Tap,Urban,Spring,6,Low,No Disease - Water is Safe
6.37,14.03,6.68,25.2,221.33,86.84,1010.0,60.26,412.0,65.0,0.58,Well,Rural,Summer,30,Medium,Diarrhea
9.55,66.98,2.89,34.22,463.13,69.33,7306.0,40.46,1322.0,154.0,0.0,Pond,Hilly,Summer,60,High,Cryptosporidiosis
8.66,38.16,3.2,34.26,236.37,83.36,19071.0,25.68,593.0,139.0,0.0,Well,Rural,Monsoon,52,High,E. coli Infection
6.83,1.11,7.98,19.15,2.85,69.12,968.0,86.73,8.0,3.0,1.45,Tap,Urban,Spring,4,Low,No Disease - Water is Safe
7.5,14.93,6.33,30.45,153.1,66.19,690.0,26.39,413.0,59.0,0.735,Well,Rural,Summer,21,Medium,Typhoid
6.98,11.91,6.36,29.14,151.37,85.51,168.0,39.87,354.0,50.0,0.884,River,Rural,Spring,21,Medium,Hepatitis A
7.76,25.03,7.07,34.84,135.86,48.84,622.0,44.01,446.0,47.0,0.627,River,Coastal,Summer,19,Medium,Typhoid
7.42,0.66,7.67,26.11,12.34,61.95,50.0,82.27,151.0,0.0,1.204,Tap,Urban,Winter,4,Low,Safe for Consumption
9.41,27.34,2.85,37.98,423.15,71.27,4045.0,40.9,966.0,86.0,0.091,Pond,Coastal,Summer,49,High,E. coli Infection
8.52,36.73,3.86,39.47,261.8,59.78,4297.0,30.76,898.0,55.0,0.0,River,Coastal,Monsoon,42,High,E. coli Infection
7.78,0.52,8.43,21.57,128.32,65.9,172.0,83.66,17.0,24.0,1.907,Lake,Semi-Urban,Winter,6,Low,Safe for Consumption
6.88,0.2,9.28,20.4,28.32,46.74,1185.0,64.95,17.0,26.0,2.235,Tap,Urban,Spring,5,Low,Safe for Consumption
7.2,2.38,9.27,22.05,76.51,58.32,320.0,79.24,56.0,4.0,1.694,Groundwater,Semi-Urban,Winter,2,Low,No Disease - Water is Safe
6.71,13.87,5.97,28.71,133.0,60.04,1052.0,55.37,309.0,49.0,0.804,Well,Semi-Urban,Spring,24,Medium,Hepatitis A
7.5,1.79,6.82,24.19,21.88,40.01,368.0,90.16,62.0,35.0,1.336,Tap,Semi-Urban,Spring,5,Low,Safe for Consumption
7.09,2.74,9.14,20.93,67.5,52.27,125.0,87.99,66.0,8.0,2.236,Tap,Urban,Spring,3,Low,No Disease - Water is Safe
7.27,11.8,5.87,25.61,127.65,57.38,195.0,51.71,400.0,55.0,0.725,River,Semi-Urban,Spring,13,Medium,Diarrhea
8.09,9.27,6.65,26.52,132.98,82.84,3102.0,62.53,477.0,33.0,0.855,Well,Coastal,Summer,12,Medium,Diarrhea
9.64,23.55,2.62,33.62,264.83,78.55,2759.0,0.0,762.0,273.0,0.255,Pond,Rural,Monsoon,33,High,E. coli Infection
4.87,26.43,3.61,39.86,256.45,78.35,10180.0,35.43,1455.0,186.0,0.158,Pond,Coastal,Monsoon,60,High,Dysentery
7.18,21.39,5.76,25.86,152.04,65.02,204.0,58.12,306.0,36.0,0.755,River,Coastal,Spring,18,Medium,Giardiasis
7.08,15.67,6.21,26.69,207.46,63.16,2469.0,62.39,396.0,46.0,0.586,River,Coastal,Summer,19,Medium,Diarrhea
5.84,49.51,5.03,37.96,418.68,74.55,3072.0,45.28,1456.0,134.0,0.107,River,Hilly,Summer,47,High,Cholera
5.58,32.98,4.35,32.93,271.69,91.31,18598.0,18.05,1268.0,171.0,0.255,Pond,Rural,Monsoon,53,High,Dysentery
9.38,47.25,4.17,31.2,235.86,66.4,2007.0,39.76,1068.0,128.0,0.046,Pond,Coastal,Monsoon,42,High,Dysentery
7.75,8.33,5.22,32.75,174.85,77.28,785.0,51.69,420.0,68.0,0.562,River,Coastal,Spring,16,Medium,Typhoid
6.71,10.81,5.54,28.45,192.25,64.66,3634.0,35.81,312.0,31.0,0.708,Lake,Rural,Summer,12,Medium,Typhoid
7.15,0.13,10.06,25.77,0.53,53.97,65.0,80.9,87.0,11.0,1.913,Tap,Urban,Spring,2,Low,No Disease - Water is Safe
5.87,48.95,4.91,35.53,420.75,72.85,2203.0,33.08,919.0,160.0,0.083,Well,Coastal,Summer,48,High,Dysentery
5.9,58.09,4.32,40.96,771.79,84.39,3999.0,37.85,1000.0,185.0,0.015,Well,Rural,Monsoon,45,High,Cryptosporidiosis
9.23,48.49,2.78,36.27,386.46,91.32,1249.0,34.97,1571.0,193.0,0.11,River,Rural,Monsoon,47,High,Cryptosporidiosis
7.14,3.89,7.82,23.9,80.81,51.41,3627.0,66.85,237.0,10.0,1.732,Groundwater,Urban,Spring,4,Low,Safe for Consumption
7.18,0.07,8.17,23.99,17.67,36.87,1596.0,73.66,19.0,1.0,1.917,Groundwater,Semi-Urban,Spring,4,Low,Safe for Consumption
6.17,10.61,5.57,31.12,114.52,75.11,1661.0,47.57,390.0,51.0,0.446,Well,Coastal,Summer,24,Medium,Hepatitis A
6.85,5.72,6.32,22.14,156.47,69.71,985.0,58.03,446.0,10.0,0.706,Well,Rural,Summer,13,Medium,Giardiasis
5.25,36.63,4.17,36.28,208.93,96.99,1126.0,12.89,982.0,182.0,0.051,Pond,Rural,Monsoon,53,High,Dysentery
6.82,13.14,6.51,32.01,169.03,54.64,544.0,75.62,445.0,50.0,0.523,River,Semi-Urban,Spring,14,Medium,Typhoid
7.06,9.29,7.4,25.99,29.88,60.1,456.0,93.87,153.0,6.0,1.318,Lake,Urban,Spring,2,Low,No Disease - Water is Safe
5.95,52.77,5.04,36.48,482.5,77.4,4067.0,51.66,2526.0,186.0,0.149,Pond,Rural,Monsoon,40,High,Cryptosporidiosis
9.55,96.67,3.29,34.2,174.92,87.43,16593.0,26.26,1852.0,129.0,0.249,Well,Coastal,Monsoon,54,High,Hepatitis E
7.13,20.8,6.77,32.23,174.95,96.35,589.0,46.37,240.0,43.0,0.963,Well,Rural,Summer,14,Medium,Hepatitis A
7.17,0.62,6.99,22.95,144.85,52.22,50.0,77.81,39.0,9.0,1.965,Tap,Urban,Winter,1,Low,No Disease - Water is Safe
9.01,43.96,2.36,30.23,690.59,73.85,3804.0,37.64,2041.0,116.0,0.226,Pond,Rural,Monsoon,43,High,Cholera
7.2,1.37,8.67,20.46,62.17,48.51,459.0,69.01,18.0,0.0,1.212,Tap,Semi-Urban,Winter,6,Low,Safe for Consumption
5.43,101.71,2.88,30.19,1000.0,78.9,16990.0,27.62,1174.0,105.0,0.247,River,Coastal,Monsoon,70,High,Hepatitis E
5.91,29.61,3.76,31.87,390.57,91.71,7162.0,22.27,1234.0,193.0,0.009,Well,Hilly,Monsoon,48,High,Cryptosporidiosis
7.25,1.71,10.02,23.72,4.74,52.17,1223.0,87.19,104.0,1.0,1.413,Tap,Semi-Urban,Spring,2,Low,Safe for Consumption
6.51,14.12,4.82,33.41,119.23,55.7,3039.0,64.58,410.0,25.0,0.644,Well,Coastal,Spring,19,Medium,Typhoid
6.48,9.41,6.84,27.42,101.87,57.14,54.0,65.65,507.0,45.0,0.954,Well,Coastal,Spring,24,Medium,Diarrhea
7.25,0.73,9.28,21.93,20.15,61.12,120.0,85.31,76.0,20.0,1.347,Tap,Urban,Spring,1,Low,No Disease - Water is Safe
6.96,3.34,6.62,21.41,16.63,65.68,1026.0,82.88,35.0,2.0,1.677,Tap,Semi-Urban,Spring,1,Low,No Disease - Water is Safe
5.58,35.97,3.04,36.37,704.9,76.04,7052.0,11.32,1294.0,212.0,0.169,Pond,Rural,Summer,46,High,Hepatitis E
6.95,0.16,7.01,20.42,122.46,65.64,101.0,79.78,17.0,22.0,1.292,Tap,Semi-Urban,Winter,0,Low,No Disease - Water is Safe
5.2,27.93,1.6,34.59,673.6,89.45,1406.0,38.54,1285.0,96.0,0.157,River,Rural,Summer,44,High,Dysentery
6.9,1.55,8.68,24.71,5.27,44.93,50.0,94.47,127.0,3.0,1.668,Tap,Urban,Winter,0,Low,No Disease - Water is Safe
9.5,88.36,4.35,40.33,371.75,77.26,1094.0,22.69,1706.0,158.0,0.108,Pond,Hilly,Monsoon,55,High,Cryptosporidiosis
9.07,22.61,3.15,35.6,260.39,76.45,1069.0,21.03,1530.0,217.0,0.127,Pond,Coastal,Monsoon,46,High,Dysentery
8.38,33.14,4.51,35.51,160.43,77.55,8445.0,37.79,1024.0,129.0,0.265,Pond,Rural,Summer,51,High,Cryptosporidiosis
6.61,20.64,7.73,29.28,112.8,44.42,162.0,58.0,397.0,39.0,0.378,Lake,Rural,Spring,21,Medium,Diarrhea
6.0,14.03,6.49,21.84,117.98,70.39,50.0,57.09,456.0,51.0,0.655,River,Coastal,Spring,21,Medium,Typhoid
